Timestamp,Face#,Emotion,Score
2025-05-19 12:30:46,1,surprise,0.02
2025-05-19 12:30:46,1,neutral,0.30
2025-05-19 12:30:46,1,angry,0.16
2025-05-19 12:30:46,1,disgust,0.00
2025-05-19 12:30:46,1,fear,0.12
2025-05-19 12:30:46,1,happy,0.08
2025-05-19 12:30:46,1,sad,0.23
2025-05-19 12:30:46,1,surprise,0.03
2025-05-19 12:30:46,1,neutral,0.39
2025-05-19 12:30:46,1,angry,0.19
2025-05-19 12:30:46,1,disgust,0.00
2025-05-19 12:30:46,1,fear,0.12
2025-05-19 12:30:46,1,happy,0.13
2025-05-19 12:30:46,1,sad,0.23
2025-05-19 12:30:46,1,surprise,0.05
2025-05-19 12:30:46,1,neutral,0.29
2025-05-19 12:30:47,1,angry,0.25
2025-05-19 12:30:47,1,disgust,0.00
2025-05-19 12:30:47,1,fear,0.09
2025-05-19 12:30:47,1,happy,0.09
2025-05-19 12:30:47,1,sad,0.21
2025-05-19 12:30:47,1,surprise,0.01
2025-05-19 12:30:47,1,neutral,0.35
2025-05-19 12:30:47,1,angry,0.23
2025-05-19 12:30:47,1,disgust,0.00
2025-05-19 12:30:47,1,fear,0.10
2025-05-19 12:30:47,1,happy,0.11
2025-05-19 12:30:47,1,sad,0.18
2025-05-19 12:30:47,1,surprise,0.05
2025-05-19 12:30:47,1,neutral,0.33
2025-05-19 12:30:47,1,angry,0.18
2025-05-19 12:30:47,1,disgust,0.00
2025-05-19 12:30:47,1,fear,0.13
2025-05-19 12:30:47,1,happy,0.12
2025-05-19 12:30:47,1,sad,0.24
2025-05-19 12:30:47,1,surprise,0.03
2025-05-19 12:30:47,1,neutral,0.29
2025-05-19 12:30:47,1,angry,0.17
2025-05-19 12:30:47,1,disgust,0.00
2025-05-19 12:30:47,1,fear,0.10
2025-05-19 12:30:47,1,happy,0.14
2025-05-19 12:30:47,1,sad,0.23
2025-05-19 12:30:47,1,surprise,0.02
2025-05-19 12:30:47,1,neutral,0.34
2025-05-19 12:30:47,1,angry,0.17
2025-05-19 12:30:47,1,disgust,0.00
2025-05-19 12:30:47,1,fear,0.10
2025-05-19 12:30:47,1,happy,0.08
2025-05-19 12:30:47,1,sad,0.17
2025-05-19 12:30:47,1,surprise,0.03
2025-05-19 12:30:47,1,neutral,0.45
2025-05-19 12:30:48,1,angry,0.12
2025-05-19 12:30:48,1,disgust,0.00
2025-05-19 12:30:48,1,fear,0.13
2025-05-19 12:30:48,1,happy,0.05
2025-05-19 12:30:48,1,sad,0.32
2025-05-19 12:30:48,1,surprise,0.04
2025-05-19 12:30:48,1,neutral,0.34
2025-05-19 12:30:48,1,angry,0.14
2025-05-19 12:30:48,1,disgust,0.00
2025-05-19 12:30:48,1,fear,0.10
2025-05-19 12:30:48,1,happy,0.12
2025-05-19 12:30:48,1,sad,0.22
2025-05-19 12:30:48,1,surprise,0.03
2025-05-19 12:30:48,1,neutral,0.39
2025-05-19 12:30:48,1,angry,0.15
2025-05-19 12:30:48,1,disgust,0.00
2025-05-19 12:30:48,1,fear,0.13
2025-05-19 12:30:48,1,happy,0.16
2025-05-19 12:30:48,1,sad,0.20
2025-05-19 12:30:48,1,surprise,0.03
2025-05-19 12:30:48,1,neutral,0.35
2025-05-19 12:30:49,1,angry,0.12
2025-05-19 12:30:49,1,disgust,0.00
2025-05-19 12:30:49,1,fear,0.04
2025-05-19 12:30:49,1,happy,0.13
2025-05-19 12:30:49,1,sad,0.20
2025-05-19 12:30:49,1,surprise,0.02
2025-05-19 12:30:49,1,neutral,0.49
2025-05-19 12:30:49,1,angry,0.04
2025-05-19 12:30:49,1,disgust,0.00
2025-05-19 12:30:49,1,fear,0.04
2025-05-19 12:30:49,1,happy,0.05
2025-05-19 12:30:49,1,sad,0.18
2025-05-19 12:30:49,1,surprise,0.01
2025-05-19 12:30:49,1,neutral,0.69
2025-05-19 12:30:49,1,angry,0.09
2025-05-19 12:30:49,1,disgust,0.00
2025-05-19 12:30:49,1,fear,0.06
2025-05-19 12:30:49,1,happy,0.14
2025-05-19 12:30:49,1,sad,0.23
2025-05-19 12:30:49,1,surprise,0.03
2025-05-19 12:30:49,1,neutral,0.46
2025-05-19 12:30:49,1,angry,0.09
2025-05-19 12:30:49,1,disgust,0.00
2025-05-19 12:30:49,1,fear,0.03
2025-05-19 12:30:49,1,happy,0.05
2025-05-19 12:30:49,1,sad,0.30
2025-05-19 12:30:49,1,surprise,0.01
2025-05-19 12:30:49,1,neutral,0.51
2025-05-19 12:30:53,1,angry,0.26
2025-05-19 12:30:53,1,disgust,0.02
2025-05-19 12:30:53,1,fear,0.07
2025-05-19 12:30:53,1,happy,0.24
2025-05-19 12:30:53,1,sad,0.31
2025-05-19 12:30:53,1,surprise,0.06
2025-05-19 12:30:53,1,neutral,0.04
2025-05-19 12:30:56,1,angry,0.09
2025-05-19 12:30:56,1,disgust,0.00
2025-05-19 12:30:56,1,fear,0.08
2025-05-19 12:30:56,1,happy,0.05
2025-05-19 12:30:56,1,sad,0.41
2025-05-19 12:30:56,1,surprise,0.04
2025-05-19 12:30:56,1,neutral,0.32
2025-05-19 12:30:56,1,angry,0.15
2025-05-19 12:30:56,1,disgust,0.00
2025-05-19 12:30:56,1,fear,0.08
2025-05-19 12:30:56,1,happy,0.41
2025-05-19 12:30:56,1,sad,0.26
2025-05-19 12:30:56,1,surprise,0.06
2025-05-19 12:30:56,1,neutral,0.04
2025-05-19 12:30:57,1,angry,0.16
2025-05-19 12:30:57,1,disgust,0.00
2025-05-19 12:30:57,1,fear,0.19
2025-05-19 12:30:57,1,happy,0.17
2025-05-19 12:30:57,1,sad,0.31
2025-05-19 12:30:57,1,surprise,0.06
2025-05-19 12:30:57,1,neutral,0.11
2025-05-19 12:30:57,1,angry,0.21
2025-05-19 12:30:57,1,disgust,0.00
2025-05-19 12:30:57,1,fear,0.16
2025-05-19 12:30:57,1,happy,0.04
2025-05-19 12:30:57,1,sad,0.45
2025-05-19 12:30:57,1,surprise,0.05
2025-05-19 12:30:57,1,neutral,0.08
2025-05-19 12:30:57,1,angry,0.20
2025-05-19 12:30:57,1,disgust,0.01
2025-05-19 12:30:57,1,fear,0.16
2025-05-19 12:30:57,1,happy,0.07
2025-05-19 12:30:57,1,sad,0.49
2025-05-19 12:30:57,1,surprise,0.01
2025-05-19 12:30:57,1,neutral,0.05
2025-05-19 12:30:58,1,angry,0.31
2025-05-19 12:30:58,1,disgust,0.01
2025-05-19 12:30:58,1,fear,0.20
2025-05-19 12:30:58,1,happy,0.11
2025-05-19 12:30:58,1,sad,0.28
2025-05-19 12:30:58,1,surprise,0.05
2025-05-19 12:30:58,1,neutral,0.05
2025-05-19 12:30:58,1,angry,0.07
2025-05-19 12:30:58,1,disgust,0.00
2025-05-19 12:30:58,1,fear,0.26
2025-05-19 12:30:58,1,happy,0.04
2025-05-19 12:30:58,1,sad,0.52
2025-05-19 12:30:58,1,surprise,0.01
2025-05-19 12:30:58,1,neutral,0.09
2025-05-19 12:30:58,1,angry,0.04
2025-05-19 12:30:58,1,disgust,0.00
2025-05-19 12:30:58,1,fear,0.19
2025-05-19 12:30:58,1,happy,0.04
2025-05-19 12:30:58,1,sad,0.60
2025-05-19 12:30:58,1,surprise,0.04
2025-05-19 12:30:58,1,neutral,0.08
2025-05-19 12:30:59,1,angry,0.09
2025-05-19 12:30:59,1,disgust,0.00
2025-05-19 12:30:59,1,fear,0.25
2025-05-19 12:30:59,1,happy,0.05
2025-05-19 12:30:59,1,sad,0.49
2025-05-19 12:30:59,1,surprise,0.04
2025-05-19 12:30:59,1,neutral,0.08
2025-05-19 12:30:59,1,angry,0.09
2025-05-19 12:30:59,1,disgust,0.00
2025-05-19 12:30:59,1,fear,0.09
2025-05-19 12:30:59,1,happy,0.08
2025-05-19 12:30:59,1,sad,0.65
2025-05-19 12:30:59,1,surprise,0.01
2025-05-19 12:30:59,1,neutral,0.07
2025-05-19 12:30:59,1,angry,0.13
2025-05-19 12:30:59,1,disgust,0.00
2025-05-19 12:30:59,1,fear,0.21
2025-05-19 12:30:59,1,happy,0.09
2025-05-19 12:30:59,1,sad,0.41
2025-05-19 12:30:59,1,surprise,0.05
2025-05-19 12:30:59,1,neutral,0.11
2025-05-19 12:30:59,1,angry,0.20
2025-05-19 12:30:59,1,disgust,0.00
2025-05-19 12:30:59,1,fear,0.09
2025-05-19 12:30:59,1,happy,0.35
2025-05-19 12:30:59,1,sad,0.20
2025-05-19 12:30:59,1,surprise,0.01
2025-05-19 12:30:59,1,neutral,0.14
2025-05-19 12:30:59,1,angry,0.15
2025-05-19 12:30:59,1,disgust,0.02
2025-05-19 12:30:59,1,fear,0.12
2025-05-19 12:30:59,1,happy,0.16
2025-05-19 12:30:59,1,sad,0.38
2025-05-19 12:30:59,1,surprise,0.02
2025-05-19 12:30:59,1,neutral,0.15
2025-05-19 12:31:00,1,angry,0.10
2025-05-19 12:31:00,1,disgust,0.00
2025-05-19 12:31:00,1,fear,0.04
2025-05-19 12:31:00,1,happy,0.39
2025-05-19 12:31:00,1,sad,0.31
2025-05-19 12:31:00,1,surprise,0.00
2025-05-19 12:31:00,1,neutral,0.16
2025-05-19 12:31:00,1,angry,0.22
2025-05-19 12:31:00,1,disgust,0.01
2025-05-19 12:31:00,1,fear,0.16
2025-05-19 12:31:00,1,happy,0.03
2025-05-19 12:31:00,1,sad,0.54
2025-05-19 12:31:00,1,surprise,0.00
2025-05-19 12:31:00,1,neutral,0.04
2025-05-19 12:31:01,1,angry,0.05
2025-05-19 12:31:01,1,disgust,0.00
2025-05-19 12:31:01,1,fear,0.10
2025-05-19 12:31:01,1,happy,0.02
2025-05-19 12:31:01,1,sad,0.39
2025-05-19 12:31:01,1,surprise,0.05
2025-05-19 12:31:01,1,neutral,0.40
2025-05-19 12:31:02,1,angry,0.31
2025-05-19 12:31:02,1,disgust,0.00
2025-05-19 12:31:02,1,fear,0.04
2025-05-19 12:31:02,1,happy,0.40
2025-05-19 12:31:02,1,sad,0.22
2025-05-19 12:31:02,1,surprise,0.00
2025-05-19 12:31:02,1,neutral,0.04
2025-05-19 12:31:02,1,angry,0.06
2025-05-19 12:31:02,1,disgust,0.00
2025-05-19 12:31:02,1,fear,0.02
2025-05-19 12:31:02,1,happy,0.52
2025-05-19 12:31:02,1,sad,0.09
2025-05-19 12:31:02,1,surprise,0.02
2025-05-19 12:31:02,1,neutral,0.29
2025-05-19 12:31:03,1,angry,0.05
2025-05-19 12:31:03,1,disgust,0.00
2025-05-19 12:31:03,1,fear,0.10
2025-05-19 12:31:03,1,happy,0.13
2025-05-19 12:31:03,1,sad,0.36
2025-05-19 12:31:03,1,surprise,0.01
2025-05-19 12:31:03,1,neutral,0.35
2025-05-19 12:31:10,1,angry,0.14
2025-05-19 12:31:10,1,disgust,0.00
2025-05-19 12:31:10,1,fear,0.15
2025-05-19 12:31:10,1,happy,0.13
2025-05-19 12:31:10,1,sad,0.27
2025-05-19 12:31:10,1,surprise,0.04
2025-05-19 12:31:10,1,neutral,0.28
2025-05-19 12:31:14,1,angry,0.12
2025-05-19 12:31:14,1,disgust,0.00
2025-05-19 12:31:14,1,fear,0.14
2025-05-19 12:31:14,1,happy,0.20
2025-05-19 12:31:14,1,sad,0.34
2025-05-19 12:31:14,1,surprise,0.04
2025-05-19 12:31:14,1,neutral,0.16
2025-05-19 12:31:16,1,angry,0.09
2025-05-19 12:31:16,1,disgust,0.00
2025-05-19 12:31:16,1,fear,0.12
2025-05-19 12:31:16,1,happy,0.06
2025-05-19 12:31:16,1,sad,0.13
2025-05-19 12:31:16,1,surprise,0.11
2025-05-19 12:31:16,1,neutral,0.48
2025-05-19 12:31:18,1,angry,0.22
2025-05-19 12:31:18,1,disgust,0.00
2025-05-19 12:31:18,1,fear,0.04
2025-05-19 12:31:18,1,happy,0.09
2025-05-19 12:31:18,1,sad,0.31
2025-05-19 12:31:18,1,surprise,0.01
2025-05-19 12:31:18,1,neutral,0.33
2025-05-19 12:31:18,1,angry,0.14
2025-05-19 12:31:18,1,disgust,0.00
2025-05-19 12:31:18,1,fear,0.04
2025-05-19 12:31:18,1,happy,0.43
2025-05-19 12:31:18,1,sad,0.27
2025-05-19 12:31:18,1,surprise,0.01
2025-05-19 12:31:18,1,neutral,0.11
2025-05-19 12:31:19,1,angry,0.43
2025-05-19 12:31:19,1,disgust,0.00
2025-05-19 12:31:19,1,fear,0.08
2025-05-19 12:31:19,1,happy,0.13
2025-05-19 12:31:19,1,sad,0.33
2025-05-19 12:31:19,1,surprise,0.00
2025-05-19 12:31:19,1,neutral,0.03
2025-05-19 12:31:20,1,angry,0.02
2025-05-19 12:31:20,1,disgust,0.00
2025-05-19 12:31:20,1,fear,0.05
2025-05-19 12:31:20,1,happy,0.03
2025-05-19 12:31:20,1,sad,0.29
2025-05-19 12:31:20,1,surprise,0.00
2025-05-19 12:31:20,1,neutral,0.60
2025-05-19 12:31:25,1,angry,0.31
2025-05-19 12:31:25,1,disgust,0.00
2025-05-19 12:31:25,1,fear,0.36
2025-05-19 12:31:25,1,happy,0.09
2025-05-19 12:31:25,1,sad,0.12
2025-05-19 12:31:25,1,surprise,0.04
2025-05-19 12:31:25,1,neutral,0.07
2025-05-19 12:31:27,1,angry,0.13
2025-05-19 12:31:27,1,disgust,0.00
2025-05-19 12:31:27,1,fear,0.48
2025-05-19 12:31:27,1,happy,0.01
2025-05-19 12:31:27,1,sad,0.34
2025-05-19 12:31:27,1,surprise,0.01
2025-05-19 12:31:27,1,neutral,0.03
2025-05-19 12:31:54,1,angry,0.09
2025-05-19 12:31:54,1,disgust,0.00
2025-05-19 12:31:54,1,fear,0.12
2025-05-19 12:31:54,1,happy,0.62
2025-05-19 12:31:54,1,sad,0.04
2025-05-19 12:31:54,1,surprise,0.05
2025-05-19 12:31:54,1,neutral,0.08
2025-05-19 12:31:55,1,angry,0.06
2025-05-19 12:31:55,1,disgust,0.00
2025-05-19 12:31:55,1,fear,0.06
2025-05-19 12:31:55,1,happy,0.54
2025-05-19 12:31:55,1,sad,0.11
2025-05-19 12:31:55,1,surprise,0.12
2025-05-19 12:31:55,1,neutral,0.11
2025-05-19 12:31:56,1,angry,0.04
2025-05-19 12:31:56,1,disgust,0.00
2025-05-19 12:31:56,1,fear,0.22
2025-05-19 12:31:56,1,happy,0.01
2025-05-19 12:31:56,1,sad,0.06
2025-05-19 12:31:56,1,surprise,0.04
2025-05-19 12:31:56,1,neutral,0.62
2025-05-19 12:31:56,1,angry,0.02
2025-05-19 12:31:56,1,disgust,0.00
2025-05-19 12:31:56,1,fear,0.06
2025-05-19 12:31:56,1,happy,0.00
2025-05-19 12:31:56,1,sad,0.04
2025-05-19 12:31:56,1,surprise,0.01
2025-05-19 12:31:56,1,neutral,0.87
2025-05-19 12:31:56,1,angry,0.01
2025-05-19 12:31:56,1,disgust,0.00
2025-05-19 12:31:56,1,fear,0.03
2025-05-19 12:31:56,1,happy,0.00
2025-05-19 12:31:56,1,sad,0.02
2025-05-19 12:31:56,1,surprise,0.02
2025-05-19 12:31:56,1,neutral,0.91
2025-05-19 12:31:57,1,angry,0.00
2025-05-19 12:31:57,1,disgust,0.00
2025-05-19 12:31:57,1,fear,0.01
2025-05-19 12:31:57,1,happy,0.00
2025-05-19 12:31:57,1,sad,0.01
2025-05-19 12:31:57,1,surprise,0.00
2025-05-19 12:31:57,1,neutral,0.98
2025-05-19 12:31:58,1,angry,0.14
2025-05-19 12:31:58,1,disgust,0.00
2025-05-19 12:31:58,1,fear,0.10
2025-05-19 12:31:58,1,happy,0.21
2025-05-19 12:31:58,1,sad,0.21
2025-05-19 12:31:58,1,surprise,0.04
2025-05-19 12:31:58,1,neutral,0.30
2025-05-19 12:31:58,1,angry,0.35
2025-05-19 12:31:58,1,disgust,0.00
2025-05-19 12:31:58,1,fear,0.08
2025-05-19 12:31:58,1,happy,0.18
2025-05-19 12:31:58,1,sad,0.15
2025-05-19 12:31:58,1,surprise,0.02
2025-05-19 12:31:58,1,neutral,0.23
2025-05-19 12:31:58,1,angry,0.20
2025-05-19 12:31:58,1,disgust,0.00
2025-05-19 12:31:58,1,fear,0.35
2025-05-19 12:31:58,1,happy,0.08
2025-05-19 12:31:58,1,sad,0.18
2025-05-19 12:31:58,1,surprise,0.02
2025-05-19 12:31:58,1,neutral,0.17
2025-05-19 12:31:58,1,angry,0.15
2025-05-19 12:31:58,1,disgust,0.00
2025-05-19 12:31:58,1,fear,0.32
2025-05-19 12:31:58,1,happy,0.09
2025-05-19 12:31:58,1,sad,0.11
2025-05-19 12:31:58,1,surprise,0.04
2025-05-19 12:31:58,1,neutral,0.28
2025-05-19 12:32:00,1,angry,0.26
2025-05-19 12:32:00,1,disgust,0.00
2025-05-19 12:32:00,1,fear,0.08
2025-05-19 12:32:00,1,happy,0.04
2025-05-19 12:32:00,1,sad,0.40
2025-05-19 12:32:00,1,surprise,0.02
2025-05-19 12:32:00,1,neutral,0.21
2025-05-19 12:32:01,1,angry,0.09
2025-05-19 12:32:01,1,disgust,0.00
2025-05-19 12:32:01,1,fear,0.17
2025-05-19 12:32:01,1,happy,0.01
2025-05-19 12:32:01,1,sad,0.25
2025-05-19 12:32:01,1,surprise,0.29
2025-05-19 12:32:01,1,neutral,0.18
2025-05-19 12:32:01,1,angry,0.23
2025-05-19 12:32:01,1,disgust,0.00
2025-05-19 12:32:01,1,fear,0.17
2025-05-19 12:32:01,1,happy,0.09
2025-05-19 12:32:01,1,sad,0.07
2025-05-19 12:32:01,1,surprise,0.35
2025-05-19 12:32:01,1,neutral,0.10
2025-05-19 12:32:02,1,angry,0.02
2025-05-19 12:32:02,1,disgust,0.00
2025-05-19 12:32:02,1,fear,0.22
2025-05-19 12:32:02,1,happy,0.01
2025-05-19 12:32:02,1,sad,0.05
2025-05-19 12:32:02,1,surprise,0.18
2025-05-19 12:32:02,1,neutral,0.52
2025-05-19 12:32:02,1,angry,0.20
2025-05-19 12:32:02,1,disgust,0.00
2025-05-19 12:32:02,1,fear,0.17
2025-05-19 12:32:02,1,happy,0.09
2025-05-19 12:32:02,1,sad,0.42
2025-05-19 12:32:02,1,surprise,0.02
2025-05-19 12:32:02,1,neutral,0.11
2025-05-19 12:32:03,1,angry,0.24
2025-05-19 12:32:03,1,disgust,0.01
2025-05-19 12:32:03,1,fear,0.26
2025-05-19 12:32:03,1,happy,0.09
2025-05-19 12:32:03,1,sad,0.31
2025-05-19 12:32:03,1,surprise,0.02
2025-05-19 12:32:03,1,neutral,0.08
2025-05-19 12:32:06,1,angry,0.20
2025-05-19 12:32:06,1,disgust,0.00
2025-05-19 12:32:06,1,fear,0.09
2025-05-19 12:32:06,1,happy,0.07
2025-05-19 12:32:06,1,sad,0.21
2025-05-19 12:32:06,1,surprise,0.10
2025-05-19 12:32:06,1,neutral,0.32
2025-05-19 12:32:07,1,angry,0.28
2025-05-19 12:32:07,1,disgust,0.00
2025-05-19 12:32:07,1,fear,0.23
2025-05-19 12:32:07,1,happy,0.09
2025-05-19 12:32:07,1,sad,0.30
2025-05-19 12:32:07,1,surprise,0.03
2025-05-19 12:32:07,1,neutral,0.08
2025-05-19 12:32:07,1,angry,0.13
2025-05-19 12:32:07,1,disgust,0.00
2025-05-19 12:32:07,1,fear,0.12
2025-05-19 12:32:07,1,happy,0.09
2025-05-19 12:32:07,1,sad,0.52
2025-05-19 12:32:07,1,surprise,0.01
2025-05-19 12:32:07,1,neutral,0.13
2025-05-19 12:32:09,1,angry,0.02
2025-05-19 12:32:09,1,disgust,0.00
2025-05-19 12:32:09,1,fear,0.02
2025-05-19 12:32:09,1,happy,0.00
2025-05-19 12:32:09,1,sad,0.02
2025-05-19 12:32:09,1,surprise,0.02
2025-05-19 12:32:09,1,neutral,0.92
2025-05-19 12:32:10,1,angry,0.00
2025-05-19 12:32:10,1,disgust,0.00
2025-05-19 12:32:10,1,fear,0.01
2025-05-19 12:32:10,1,happy,0.00
2025-05-19 12:32:10,1,sad,0.01
2025-05-19 12:32:10,1,surprise,0.00
2025-05-19 12:32:10,1,neutral,0.97
2025-05-19 12:32:10,1,angry,0.01
2025-05-19 12:32:10,1,disgust,0.00
2025-05-19 12:32:10,1,fear,0.01
2025-05-19 12:32:10,1,happy,0.00
2025-05-19 12:32:10,1,sad,0.02
2025-05-19 12:32:10,1,surprise,0.00
2025-05-19 12:32:10,1,neutral,0.95
2025-05-19 12:32:11,1,angry,0.01
2025-05-19 12:32:11,1,disgust,0.00
2025-05-19 12:32:11,1,fear,0.01
2025-05-19 12:32:11,1,happy,0.00
2025-05-19 12:32:11,1,sad,0.01
2025-05-19 12:32:11,1,surprise,0.00
2025-05-19 12:32:11,1,neutral,0.97
2025-05-19 12:32:14,1,angry,0.10
2025-05-19 12:32:14,1,disgust,0.00
2025-05-19 12:32:14,1,fear,0.17
2025-05-19 12:32:14,1,happy,0.01
2025-05-19 12:32:14,1,sad,0.10
2025-05-19 12:32:14,1,surprise,0.05
2025-05-19 12:32:14,1,neutral,0.58
2025-05-19 12:32:22,1,angry,0.04
2025-05-19 12:32:22,1,disgust,0.00
2025-05-19 12:32:22,1,fear,0.13
2025-05-19 12:32:22,1,happy,0.01
2025-05-19 12:32:22,1,sad,0.05
2025-05-19 12:32:22,1,surprise,0.12
2025-05-19 12:32:22,1,neutral,0.64
2025-05-19 12:32:24,1,angry,0.04
2025-05-19 12:32:24,1,disgust,0.00
2025-05-19 12:32:24,1,fear,0.10
2025-05-19 12:32:24,1,happy,0.00
2025-05-19 12:32:24,1,sad,0.05
2025-05-19 12:32:24,1,surprise,0.20
2025-05-19 12:32:24,1,neutral,0.60
2025-05-19 12:32:26,1,angry,0.08
2025-05-19 12:32:26,1,disgust,0.00
2025-05-19 12:32:26,1,fear,0.12
2025-05-19 12:32:26,1,happy,0.01
2025-05-19 12:32:26,1,sad,0.07
2025-05-19 12:32:26,1,surprise,0.11
2025-05-19 12:32:26,1,neutral,0.61
2025-05-19 12:32:28,1,angry,0.05
2025-05-19 12:32:28,1,disgust,0.00
2025-05-19 12:32:28,1,fear,0.06
2025-05-19 12:32:28,1,happy,0.01
2025-05-19 12:32:28,1,sad,0.06
2025-05-19 12:32:28,1,surprise,0.23
2025-05-19 12:32:28,1,neutral,0.58
2025-05-19 12:32:33,1,angry,0.27
2025-05-19 12:32:33,1,disgust,0.01
2025-05-19 12:32:33,1,fear,0.09
2025-05-19 12:32:33,1,happy,0.17
2025-05-19 12:32:33,1,sad,0.36
2025-05-19 12:32:33,1,surprise,0.06
2025-05-19 12:32:33,1,neutral,0.04
2025-05-19 12:32:37,1,angry,0.05
2025-05-19 12:32:37,1,disgust,0.00
2025-05-19 12:32:37,1,fear,0.05
2025-05-19 12:32:37,1,happy,0.75
2025-05-19 12:32:37,1,sad,0.08
2025-05-19 12:32:37,1,surprise,0.01
2025-05-19 12:32:37,1,neutral,0.06
2025-05-19 12:32:37,1,angry,0.29
2025-05-19 12:32:37,1,disgust,0.00
2025-05-19 12:32:37,1,fear,0.30
2025-05-19 12:32:37,1,happy,0.08
2025-05-19 12:32:37,1,sad,0.24
2025-05-19 12:32:37,1,surprise,0.02
2025-05-19 12:32:37,1,neutral,0.07
2025-05-19 12:32:38,1,angry,0.14
2025-05-19 12:32:38,1,disgust,0.00
2025-05-19 12:32:38,1,fear,0.35
2025-05-19 12:32:38,1,happy,0.10
2025-05-19 12:32:38,1,sad,0.28
2025-05-19 12:32:38,1,surprise,0.03
2025-05-19 12:32:38,1,neutral,0.11
2025-05-19 12:32:39,1,angry,0.03
2025-05-19 12:32:39,1,disgust,0.00
2025-05-19 12:32:39,1,fear,0.13
2025-05-19 12:32:39,1,happy,0.00
2025-05-19 12:32:39,1,sad,0.08
2025-05-19 12:32:39,1,surprise,0.45
2025-05-19 12:32:39,1,neutral,0.32
2025-05-19 12:32:40,1,angry,0.02
2025-05-19 12:32:40,1,disgust,0.00
2025-05-19 12:32:40,1,fear,0.06
2025-05-19 12:32:40,1,happy,0.00
2025-05-19 12:32:40,1,sad,0.06
2025-05-19 12:32:40,1,surprise,0.05
2025-05-19 12:32:40,1,neutral,0.80
2025-05-19 12:32:43,1,angry,0.04
2025-05-19 12:32:43,1,disgust,0.00
2025-05-19 12:32:43,1,fear,0.21
2025-05-19 12:32:43,1,happy,0.00
2025-05-19 12:32:43,1,sad,0.15
2025-05-19 12:32:43,1,surprise,0.28
2025-05-19 12:32:43,1,neutral,0.32
2025-05-19 12:32:43,1,angry,0.02
2025-05-19 12:32:43,1,disgust,0.00
2025-05-19 12:32:43,1,fear,0.14
2025-05-19 12:32:43,1,happy,0.00
2025-05-19 12:32:43,1,sad,0.05
2025-05-19 12:32:43,1,surprise,0.14
2025-05-19 12:32:43,1,neutral,0.64
2025-05-19 12:32:46,1,angry,0.13
2025-05-19 12:32:46,1,disgust,0.02
2025-05-19 12:32:46,1,fear,0.33
2025-05-19 12:32:46,1,happy,0.01
2025-05-19 12:32:46,1,sad,0.45
2025-05-19 12:32:46,1,surprise,0.01
2025-05-19 12:32:46,1,neutral,0.04
2025-05-19 12:32:52,1,angry,0.22
2025-05-19 12:32:52,1,disgust,0.00
2025-05-19 12:32:52,1,fear,0.12
2025-05-19 12:32:52,1,happy,0.24
2025-05-19 12:32:52,1,sad,0.21
2025-05-19 12:32:52,1,surprise,0.15
2025-05-19 12:32:52,1,neutral,0.06
2025-05-19 12:32:55,1,angry,0.50
2025-05-19 12:32:55,1,disgust,0.00
2025-05-19 12:32:55,1,fear,0.15
2025-05-19 12:32:55,1,happy,0.03
2025-05-19 12:32:55,1,sad,0.11
2025-05-19 12:32:55,1,surprise,0.03
2025-05-19 12:32:55,1,neutral,0.17
2025-05-19 12:33:05,1,angry,0.12
2025-05-19 12:33:05,1,disgust,0.00
2025-05-19 12:33:05,1,fear,0.12
2025-05-19 12:33:05,1,happy,0.10
2025-05-19 12:33:05,1,sad,0.12
2025-05-19 12:33:05,1,surprise,0.05
2025-05-19 12:33:05,1,neutral,0.49
2025-05-19 12:33:09,1,angry,0.02
2025-05-19 12:33:09,1,disgust,0.00
2025-05-19 12:33:09,1,fear,0.10
2025-05-19 12:33:09,1,happy,0.03
2025-05-19 12:33:09,1,sad,0.07
2025-05-19 12:33:09,1,surprise,0.05
2025-05-19 12:33:09,1,neutral,0.73
2025-05-19 12:33:10,1,angry,0.03
2025-05-19 12:33:10,1,disgust,0.00
2025-05-19 12:33:10,1,fear,0.08
2025-05-19 12:33:10,1,happy,0.02
2025-05-19 12:33:10,1,sad,0.07
2025-05-19 12:33:10,1,surprise,0.06
2025-05-19 12:33:10,1,neutral,0.73
2025-05-19 12:33:12,1,angry,0.20
2025-05-19 12:33:12,1,disgust,0.00
2025-05-19 12:33:12,1,fear,0.11
2025-05-19 12:33:12,1,happy,0.05
2025-05-19 12:33:12,1,sad,0.52
2025-05-19 12:33:12,1,surprise,0.04
2025-05-19 12:33:12,1,neutral,0.08
2025-05-19 12:33:12,1,angry,0.19
2025-05-19 12:33:12,1,disgust,0.01
2025-05-19 12:33:12,1,fear,0.21
2025-05-19 12:33:12,1,happy,0.22
2025-05-19 12:33:12,1,sad,0.33
2025-05-19 12:33:12,1,surprise,0.01
2025-05-19 12:33:12,1,neutral,0.03
2025-05-19 12:33:13,1,angry,0.21
2025-05-19 12:33:13,1,disgust,0.00
2025-05-19 12:33:13,1,fear,0.04
2025-05-19 12:33:13,1,happy,0.11
2025-05-19 12:33:13,1,sad,0.23
2025-05-19 12:33:13,1,surprise,0.01
2025-05-19 12:33:13,1,neutral,0.41
2025-05-19 12:33:14,1,angry,0.23
2025-05-19 12:33:14,1,disgust,0.00
2025-05-19 12:33:14,1,fear,0.11
2025-05-19 12:33:14,1,happy,0.18
2025-05-19 12:33:14,1,sad,0.18
